31000US45140,-94.9996343766,35.9065293999
31000US31620,-93.2273430473,33.2142421442
31000US14340,-93.9314456645,42.0364809855
31000US13380,-121.873662014,48.8294646452
31000US38700,-88.5579986477,40.8915328813
31000US45060,-76.0770096777,43.2010991024
31000US17420,-84.6675042817,35.1345599009
31000US44660,-96.9756234575,36.0772008335
31000US40980,-84.0529369083,43.3350362894
31000US48540,-80.841335372,39.9747166796
31000US28060,-114.049555587,48.2947864745
31000US47080,-82.4122023519,32.142247745
31000US15680,-76.529339966,38.216014074
31000US32660,-85.7784806658,35.678705859
31000US25980,-81.5723455272,31.7852416951
31000US28140,-94.4443675472,38.9372701529
31000US16500,-122.392393552,46.5775145934
31000US47660,-93.8063999381,38.7439960319
31000US30980,-94.8295840655,32.3719619271
31000US41400,-80.7772008309,40.7684208873
31000US34500,-88.9239653057,38.3004603591
31000US10660,-93.3488327094,43.673962722
31000US14700,-93.2236133367,36.6952877224
31000US34620,-85.3968421801,40.2275364679
31000US10100,-98.696146998,45.5213962468
31000US34580,-121.801655028,48.4822737949
31000US36300,-75.0690198993,44.4963079193
31000US25220,-90.4056880622,30.6266918952
31000US39420,-117.522985843,46.901153726
31000US44300,-77.8201268486,40.9192389899
31000US39260,-120.356642536,44.14245493
31000US38180,-100.369855766,44.5029416212
31000US25420,-77.1013153398,40.3266982536
31000US43580,-96.3727058478,42.5787527484
31000US42780,-77.0701200347,40.7698944378
31000US33180,-83.6740682147,36.7306883737
31000US27460,-79.4055310151,42.3029136016
31000US11900,-82.0450996428,39.333881385
31000US15620,-85.3370592106,44.3376128309
31000US33620,-92.4970902654,39.4401424283
31000US40080,-84.2938852266,37.5722130946
31000US19580,-84.4904181789,41.3239444348
31000US18500,-77.3836541107,42.2676957514
31000US46180,-88.6843579092,34.2644880278
31000US15860,-105.439971685,38.473306282
31000US35500,-93.0537891463,41.6861161941
31000US25820,-102.605111725,34.9659523089
31000US20660,-76.1786538197,38.7491977205
31000US16940,-104.689299671,41.3068854716
31000US46620,-99.762482238,29.3572946996
31000US43780,-86.1344727362,41.7735302637
31000US15980,-81.9153211468,26.5757568615
31000US46740,-85.3920573454,32.9144269046
31000US11620,-97.2858751481,34.2508117168
31000US15940,-81.2534432905,40.7186829585
31000US43620,-96.9901441313,43.4996137785
31000US12660,-89.9481919347,43.4268889102
31000US11740,-82.2707024928,40.8460911805
31000US42220,-122.92261429,38.5256098486
31000US39140,-112.554269462,34.5998426665
31000US12540,-118.729747705,35.3426955808
31000US42340,-81.2705478339,32.1068012115
31000US15220,-98.9998051954,31.7741908956
31000US34860,-94.6160998795,31.6163314969
31000US18180,-71.6802819785,43.2976369053
31000US47580,-83.6362528716,32.4075837415
31000US38100,-89.5898141269,30.7685912827
31000US33980,-76.5323977344,34.864054151
31000US34220,-83.7687789599,31.1882812837
31000US25700,-99.317021576,38.9145933176
31000US16220,-106.798494042,42.9623327968
31000US38920,-96.6150374493,28.4391220397
31000US17200,-72.1008298843,43.9700072122
31000US29660,-105.723768994,41.655135393
31000US32020,-83.160888239,40.5871193901
31000US18660,-76.0703620942,42.5950610081
31000US33860,-86.4032240087,32.3604016803
31000US32380,-93.2607916431,43.203609383
31000US13540,-73.0930210604,43.035409636
31000US12100,-74.6337409098,39.4688404904
31000US11860,-95.3135329275,39.5317395061
31000US16540,-77.7214083517,39.9271446608
31000US13620,-71.421472835,44.6997225673
31000US45980,-85.9410229618,31.8026485809
31000US49740,-113.905677955,32.7687072107
31000US22300,-83.6664801396,41.0019627255
31000US18980,-86.8676140372,34.1319073687
31000US41620,-113.010113937,40.4708176044
31000US49620,-76.7263625566,39.9197907112
31000US16620,-81.491459925,38.2718944504
31000US48900,-77.882844589,34.4282125229
31000US22860,-93.1840628015,31.1082772859
31000US45380,-89.2772152874,39.545755031
31000US37120,-85.6110681975,31.4317422879
31000US19420,-84.9243827047,35.6087622736
31000US22900,-94.5659937503,35.1904310381
31000US49180,-80.3457647121,36.0764240634
31000US44900,-85.3453921875,34.4750144482
31000US31900,-82.536406903,40.7747470538
31000US29180,-92.0451005137,29.9561064562
31000US49020,-78.4738529442,39.27218181
31000US28420,-119.254295497,46.36352843
31000US13180,-88.7074667839,43.4162435613
31000US36900,-92.4096212623,40.8791985348
31000US34540,-82.4214826379,40.3987520815
31000US13260,-86.4834849682,38.8412064535
31000US37300,-95.6526519692,31.8135871345
31000US15500,-79.3995030245,36.043962007
31000US31580,-87.5409094733,37.3088610893
31000US28580,-82.0044817202,24.854740643
31000US45180,-86.2040051005,33.173337461
31000US46220,-87.7216761352,33.1681846002
31000US13340,-83.7658079673,40.3883729995
31000US38740,-90.4066567535,36.7166241898
31000US45020,-100.406031586,32.3035533883
31000US26220,-121.651173792,45.5192012062
31000US17500,-81.165628926,26.5535999417
31000US20100,-75.5045972666,39.0960169142
31000US13820,-86.8140538712,33.4639635171
31000US44700,-121.271555237,37.9347511921
31000US27700,-81.9167364358,31.5514735816
31000US29700,-99.3314918067,27.7613102075
31000US38580,-82.1759039889,38.7980332157
31000US34460,-83.7490719033,38.0519697872
31000US35840,-82.3608660071,27.3453440666
31000US28100,-87.8619554541,41.1374973906
31000US29980,-87.395612081,35.2172738851
31000US15660,-84.875670246,34.5033584962
31000US48460,-91.8866140681,36.7741701041
31000US28900,-121.650459668,42.6866181153
31000US14740,-122.649047294,47.6397273224
31000US30460,-84.4330548185,38.0905601799
31000US38380,-101.826820472,34.0704504184
31000US38340,-73.2063662263,42.3706220308
31000US27180,-88.8530424039,35.6096928197
31000US24100,-74.4222278813,43.1138198799
31000US16580,-88.2946956019,40.2270416517
31000US47020,-97.1951025089,28.7277205877
31000US39460,-81.9500425371,26.9000052605
31000US21700,-123.915830424,40.7048483115
31000US42980,-86.0376253192,38.9064386718
31000US34820,-78.6346546486,33.9656571938
31000US20500,-79.0996453146,35.9907343581
31000US36580,-75.0325030004,42.6338108377
31000US10180,-99.7174645515,32.4499361274
31000US42620,-91.7455437851,35.256163485
31000US39660,-102.899924024,44.1912875767
31000US37780,-103.692702848,31.3228834053
31000US26420,-95.3541454257,29.7503697562
31000US28660,-97.7874160367,31.2079951365
31000US47980,-97.1886175093,44.977824911
31000US46520,-168.935151241,25.0477138326
31000US17140,-84.427372811,39.0716156349
31000US27920,-96.7525179142,39.0024359688
31000US27020,-88.0761945696,45.9464036643
31000US33700,-120.998140942,37.558951576
31000US35620,-73.902601012,40.897703148
31000US18420,-88.5801961159,34.8808304753
31000US46700,-121.940042281,38.2669951339
31000US15900,-90.2075244896,40.4727422888
31000US16300,-91.6316423086,42.0914843769
31000US18780,-108.207823655,40.6188345127
31000US41460,-97.6500656737,38.9586313567
31000US11700,-82.6826184842,35.6005863589
31000US20420,-107.843456804,37.2862811515
31000US43900,-81.8475615034,34.8381084623
31000US42300,-84.5294260597,46.3284869956
31000US34940,-81.380914066,26.0994167454
31000US22280,-119.189253179,39.0205479469
31000US34380,-84.8469635048,43.6406055328
31000US21140,-85.8586090241,41.5974594533
31000US39380,-104.51290831,38.1734992042
31000US46900,-99.2409053665,34.0806427667
31000US15020,-90.4540330958,31.5323535034
31000US38620,-97.1440429713,36.8178597585
31000US20820,-88.590017084,39.0598339446
31000US41180,-90.3503660884,38.7351909168
31000US21020,-76.2758697173,36.2594377858
31000US18300,-124.093295453,43.1848218879
31000US34780,-95.3794732348,35.6161291794
31000US14720,-106.11641737,39.6342154336
31000US23940,-105.548172117,44.2484518554
31000US13060,-96.0040043031,28.7858415159
31000US38840,-83.0202310064,41.5938390659
31000US31930,-81.4953741284,39.4553117991
31000US19060,-78.8051703896,39.5317523742
31000US47920,-83.4561150086,39.5598451948
31000US12140,-84.9992307867,41.397582403
31000US41780,-82.5763502343,41.4707327976
31000US29540,-76.2476550719,40.0423174236
31000US26860,-79.087473687,40.6519780298
31000US12060,-84.3500810499,33.3473866655
31000US13940,-112.397613676,43.2163387063
31000US28540,-131.033742973,55.4921518415
31000US35020,-91.5270291699,31.4605803111
31000US22340,-83.2204435605,31.7597649228
31000US39500,-91.3855165333,40.028132864
31000US45580,-84.3000916466,32.9416085485
31000US27100,-84.42341415,42.2484218081
31000US40100,-98.7383264801,26.5622691298
31000US19740,-105.039410554,39.8837723939
31000US30380,-77.6169492163,40.6105015396
31000US19780,-93.9403731163,41.5476576904
31000US40260,-77.5420246142,36.3262052396
31000US46380,-123.431531337,39.4337724548
31000US41980,-66.0392584913,18.2952761223
31000US19460,-87.1029704825,34.4907547008
31000US41820,-79.1714496182,35.4751681708
31000US34340,-80.6874850207,36.4146048242
31000US19540,-84.9367015629,40.7455975312
31000US49700,-121.51801973,39.1552060143
31000US17620,-66.3601759554,18.0973127191
31000US31860,-94.1356500344,44.1544767223
31000US33580,-97.9667453608,43.6745522508
31000US37020,-84.1467608161,42.9537619463
31000US25620,-89.22889751,31.18735619
31000US40060,-77.4734582573,37.4623449971
31000US36820,-92.640839279,41.3352663627
31000US19940,-89.3002858599,41.7462525041
31000US19760,-93.3434081422,30.6483395776
31000US40620,-91.7926790887,37.8770970579
31000US31700,-71.7161066661,42.9153929965
31000US29260,-118.009106718,45.3103299442
31000US38660,-66.6804406259,18.0136285747
31000US35440,-123.907646243,44.6455258306
